State,City,Station_Name,Last_Update,Latitude,Longitude,PM2.5_Min,PM2.5_Max,PM2.5_Avg,PM10_Min,PM10_Max,PM10_Avg,SO2_Min,SO2_Max,SO2_Avg,CO_Min,CO_Max,CO_Avg,OZONE_Min,OZONE_Max,OZONE_Avg,AQI_Value,Predominant_Parameter,NO2_Min,NO2_Max,NO2_Avg,Year,Month,Month_Name
Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2023-11-20 12:00:00,25.771061,73.340227,133.0,316.0,239.0,117.0,131.0,122.0,2.0,13.0,9.0,8.0,96.0,28.0,20.0,61.0,38.0,239.0,PM2.5,20.0,31.0,24.0,2023,11,November
Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2023-11-20 12:00:00,24.041198,74.780702,180.0,304.0,252.0,119.0,166.0,134.0,5.0,10.0,7.0,26.0,48.0,31.0,75.0,175.0,90.0,252.0,PM2.5,7.0,47.0,33.0,2023,11,November
Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2023-11-20 12:00:00,25.03636,73.883502,153.0,335.0,265.0,105.0,289.0,148.0,4.0,11.0,6.0,46.0,78.0,56.0,18.0,98.0,47.0,265.0,PM2.5,17.0,78.0,33.0,2023,11,November
Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2023-11-20 12:00:00,26.031443,76.359327,96.0,278.0,166.0,128.0,237.0,170.0,7.0,17.0,11.0,37.0,94.0,43.0,11.0,195.0,44.0,170.0,PM10,4.0,30.0,14.0,2023,11,November
Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2023-11-20 12:00:00,27.608912,75.153302,40.0,377.0,220.0,106.0,481.0,238.0,2.0,10.0,6.0,26.0,124.0,53.0,5.0,205.0,161.0,238.0,PM10,13.0,112.0,44.0,2023,11,November
Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2023-11-20 12:00:00,24.885261,72.857549,112.0,291.0,193.0,103.0,245.0,148.0,1.0,8.0,2.0,18.0,57.0,36.0,2.0,193.0,70.0,193.0,PM2.5,7.0,109.0,45.0,2023,11,November
Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2023-11-20 12:00:00,29.931624,73.864511,312.0,487.0,411.0,226.0,500.0,419.0,4.0,10.0,6.0,99.0,125.0,106.0,14.0,87.0,26.0,419.0,PM10,25.0,102.0,54.0,2023,11,November
Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2023-11-20 12:00:00,26.159933,75.780517,253.0,449.0,342.0,141.0,500.0,266.0,5.0,12.0,7.0,12.0,125.0,87.0,2.0,142.0,36.0,342.0,PM2.5,19.0,151.0,59.0,2023,11,November
Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2023-11-20 12:00:00,24.5886166,73.6321397,186.0,335.0,266.0,104.0,293.0,187.0,8.0,19.0,14.0,5.0,125.0,43.0,13.0,91.0,35.0,266.0,PM2.5,43.0,131.0,79.0,2023,11,November
Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2023-11-20 12:00:00,27.33853,88.614099,8.0,20.0,11.0,6.0,28.0,16.0,53.0,65.0,58.0,5.0,16.0,10.0,9.0,45.0,16.0,58.0,SO2,1.0,7.0,2.0,2023,11,November
TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",2023-11-20 12:00:00,11.06825,79.07033,17.0,35.0,25.0,20.0,43.0,31.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,31.0,PM10,11.0,19.0,16.0,2023,11,November
TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2023-11-20 12:00:00,12.8777316,80.0834807,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2023-11-20 12:00:00,12.9099161,80.1076538,53.0,116.0,68.0,51.0,90.0,61.0,12.0,15.0,14.0,44.0,46.0,45.0,16.0,37.0,17.0,68.0,PM2.5,28.0,76.0,45.0,2023,11,November
TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2023-11-20 12:00:00,13.0664,80.2112,16.0,48.0,34.0,18.0,83.0,53.0,2.0,60.0,15.0,22.0,78.0,41.0,8.0,61.0,22.0,53.0,PM10,11.0,28.0,20.0,2023,11,November
TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB",2023-11-20 12:00:00,13.218341,80.32027,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,4.0,4.0,4.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2023-11-20 12:00:00,13.1278,80.2642,7.0,39.0,20.0,18.0,88.0,41.0,5.0,37.0,16.0,10.0,98.0,38.0,5.0,6.0,6.0,41.0,PM10,9.0,30.0,15.0,2023,11,November
TamilNadu,Chennai,"Manali, Chennai - CPCB",2023-11-20 12:00:00,13.164544,80.26285,8.0,38.0,29.0,22.0,53.0,35.0,2.0,14.0,6.0,5.0,105.0,24.0,9.0,19.0,12.0,35.0,PM10,8.0,15.0,13.0,2023,11,November
TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2023-11-20 12:00:00,12.9533,80.2357,3.0,65.0,30.0,21.0,78.0,45.0,1.0,6.0,3.0,3.0,46.0,34.0,8.0,61.0,22.0,45.0,PM10,1.0,6.0,2.0,2023,11,November
TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2023-11-20 12:00:00,13.1036,80.2909,11.0,62.0,28.0,18.0,71.0,42.0,1.0,7.0,3.0,18.0,52.0,34.0,9.0,10.0,9.0,42.0,PM10,11.0,39.0,18.0,2023,11,November
TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2023-11-20 12:00:00,13.0052189,80.2398125,16.0,41.0,28.0,39.0,56.0,45.0,6.0,42.0,28.0,32.0,57.0,44.0,13.0,16.0,13.0,45.0,PM10,11.0,84.0,28.0,2023,11,November
TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2023-11-20 12:00:00,11.0328,77.0349,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,39.0,68.0,55.0,1.0,5.0,4.0,137.0,Unknown,1.0,7.0,3.0,2023,11,November
TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",2023-11-20 12:00:00,11.6829898,79.7532099,19.0,65.0,37.0,23.0,78.0,44.0,15.0,17.0,16.0,6.0,6.0,6.0,8.0,61.0,22.0,101.0,NO2,70.0,119.0,101.0,2023,11,November
TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2023-11-20 12:00:00,11.7637683,79.7499835,8.0,77.0,27.0,6.0,57.0,20.0,7.0,18.0,12.0,22.0,78.0,41.0,1.0,2.0,2.0,27.0,PM2.5,2.0,22.0,9.0,2023,11,November
TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2023-11-20 12:00:00,13.4127,80.1081,22.0,307.0,121.0,44.0,158.0,110.0,9.0,26.0,15.0,22.0,78.0,41.0,8.0,61.0,22.0,121.0,PM2.5,4.0,14.0,8.0,2023,11,November
TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",2023-11-20 12:00:00,12.746998,77.813811,32.0,74.0,47.0,36.0,85.0,53.0,5.0,6.0,5.0,6.0,7.0,6.0,4.0,4.0,4.0,53.0,PM10,7.0,12.0,9.0,2023,11,November
TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2023-11-20 12:00:00,11.4068288,76.7138973,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,18.0,19.0,18.0,4.0,5.0,4.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2023-11-20 12:00:00,9.36399,78.831977,1.0,36.0,15.0,75.0,166.0,117.0,9.0,11.0,10.0,2.0,10.0,6.0,13.0,14.0,14.0,15.0,PM2.5,14.0,40.5,26.0,2023,11,November
TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2023-11-20 12:00:00,11.679111,78.125052,31.0,161.0,70.0,25.0,103.0,60.0,80.0,81.0,80.0,31.0,34.0,32.0,3.0,4.0,3.0,80.0,SO2,7.0,11.0,9.0,2023,11,November
TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2023-11-20 12:00:00,8.816428,78.099039,57.5,229.0,122.5,8.0,43.0,20.0,2.0,102.0,12.0,2.0,28.0,10.0,2.0,14.0,5.0,20.0,PM10,6.0,18.0,12.0,2023,11,November
TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",2023-11-20 12:00:00,12.909494,79.131861,30.0,86.0,48.0,37.0,80.0,50.0,14.0,15.0,14.0,18.0,20.0,20.0,1.0,2.0,1.0,50.0,PM10,3.0,11.0,6.0,2023,11,November
Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2023-11-20 12:00:00,17.540891,78.358528,45.0,110.0,74.0,42.0,103.0,72.0,6.0,16.0,9.0,14.0,49.0,26.0,37.0,40.0,39.0,74.0,PM2.5,15.0,45.0,27.0,2023,11,November
Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2023-11-20 12:00:00,17.460103,78.334361,25.0,54.0,39.0,51.0,75.0,61.0,1.0,16.0,7.0,30.0,64.0,45.0,3.0,4.0,3.0,61.0,PM10,4.0,55.0,24.0,2023,11,November
Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2023-11-20 12:00:00,17.470431,78.566959,54.0,55.0,54.0,58.0,69.0,62.0,4.0,16.0,9.0,9.0,43.0,22.0,10.0,85.0,23.0,62.0,PM10,7.0,9.0,7.0,2023,11,November
Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2023-11-20 12:00:00,17.5184,78.278777,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,77.0,81.0,77.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2023-11-20 12:00:00,17.5316895,78.218939,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2023-11-20 12:00:00,17.585705,78.126199,35.0,55.0,48.0,36.0,70.0,56.0,15.0,17.0,16.0,20.0,30.0,28.0,9.0,33.0,11.0,56.0,PM10,11.0,12.0,11.0,2023,11,November
Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2023-11-20 12:00:00,17.393559,78.339194,88.0,123.0,99.0,111.0,124.0,117.0,7.0,7.0,7.0,16.0,16.0,16.0,8.0,61.0,22.0,117.0,PM10,7.0,7.0,7.0,2023,11,November
Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2023-11-20 12:00:00,17.544899,78.486949,43.0,65.0,51.0,41.0,57.0,46.0,2.0,9.0,4.0,6.0,57.0,20.0,3.0,47.0,21.0,51.0,PM2.5,11.0,11.0,11.0,2023,11,November
Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2023-11-20 12:00:00,17.429398,78.569354,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,4.0,18.0,18.0,18.0,24.0,18.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2023-11-20 12:00:00,17.37206,78.50864,23.0,45.0,33.0,54.0,64.0,58.0,8.0,10.0,8.0,14.0,110.0,29.0,4.0,32.0,13.0,58.0,PM10,20.0,30.0,24.0,2023,11,November
Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2023-11-20 12:00:00,17.528544,78.286195,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,25.0,100.0,50.0,10.0,49.0,36.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2023-11-20 12:00:00,17.4559458,78.4332152,63.0,112.0,85.0,75.0,166.0,117.0,5.0,10.0,7.0,34.0,62.0,47.0,12.0,16.0,14.0,85.0,PM2.5,25.0,30.0,28.0,2023,11,November
Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2023-11-20 12:00:00,17.417094,78.457437,42.0,82.0,61.0,67.0,85.0,75.0,9.0,15.0,12.0,9.0,32.0,16.0,6.0,34.0,14.0,75.0,PM10,19.0,29.0,23.0,2023,11,November
Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2023-11-20 12:00:00,17.349694,78.451437,42.0,94.0,70.0,58.0,126.0,96.0,1.0,4.0,2.0,36.0,84.0,42.0,15.0,23.0,17.0,96.0,PM10,25.0,40.0,33.0,2023,11,November
Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2023-11-20 12:00:00,23.8175497,91.2726974,31.0,234.0,104.0,52.0,146.0,103.0,17.0,18.0,17.0,24.0,80.0,37.0,1.0,11.0,1.0,104.0,PM2.5,3.0,15.0,9.0,2023,11,November
Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2023-11-20 12:00:00,27.23711,78.01936,43.0,100.0,72.0,61.0,128.0,100.0,25.0,26.0,26.0,16.0,24.0,20.0,8.0,61.0,22.0,100.0,PM10,2.0,8.0,5.0,2023,11,November
Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2023-11-20 12:00:00,27.106972,78.000111,38.0,171.0,72.0,34.0,115.0,63.0,1.0,48.0,18.0,2.0,85.0,33.0,13.0,14.0,14.0,72.0,PM2.5,7.0,9.0,8.0,2023,11,November
Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2023-11-20 12:00:00,27.19865833,78.00598056,52.0,105.0,76.0,53.0,87.0,67.0,4.0,10.0,7.0,24.0,92.0,58.0,27.0,63.0,38.0,76.0,PM2.5,14.0,17.0,15.0,2023,11,November
Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2023-11-20 12:00:00,27.19412,77.96237,46.0,152.0,78.0,69.0,148.0,100.0,9.0,13.0,11.0,10.0,32.0,18.0,3.0,10.0,4.0,100.0,PM10,9.0,24.0,16.0,2023,11,November
Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2023-11-20 12:00:00,27.169338,78.03582,41.0,102.0,63.0,46.0,309.0,96.0,11.0,13.0,12.0,10.0,28.0,19.0,1.0,7.0,1.0,96.0,PM10,9.0,13.0,10.0,2023,11,November
Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2023-11-20 12:00:00,27.19862,77.92066,70.0,171.0,104.0,89.0,147.0,114.0,11.0,14.0,12.0,9.0,19.0,15.0,8.0,61.0,22.0,114.0,PM10,13.0,17.0,14.0,2023,11,November
Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2023-11-20 12:00:00,28.964949,77.278761,160.0,389.0,295.0,138.0,407.0,217.0,9.0,53.0,18.0,68.0,107.0,103.0,6.0,50.0,10.0,295.0,PM2.5,2.0,6.0,3.0,2023,11,November
Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2023-11-20 12:00:00,28.359581,79.414455,65.0,194.0,123.0,67.0,130.0,102.0,33.0,35.0,34.0,33.0,49.0,42.0,1.0,12.0,5.0,123.0,PM2.5,24.0,42.0,29.0,2023,11,November
Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2023-11-20 12:00:00,28.38910936,79.42963708,70.0,162.0,104.0,91.0,146.0,116.0,35.0,37.0,36.0,34.0,65.0,50.0,9.0,17.0,10.0,116.0,PM10,40.0,81.0,58.0,2023,11,November
Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2023-11-20 12:00:00,28.406963,77.849831,87.0,329.0,240.0,119.0,286.0,205.0,12.0,48.0,21.0,44.0,118.0,95.0,1.0,199.0,13.0,240.0,PM2.5,18.0,140.0,70.0,2023,11,November
Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2023-11-20 12:00:00,27.168897,78.37696,69.0,235.0,138.0,60.0,124.0,92.0,25.0,27.0,26.0,44.0,70.0,60.0,11.0,15.0,14.0,138.0,PM2.5,26.0,26.0,26.0,2023,11,November
Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2023-11-20 12:00:00,27.1594,78.3953,98.0,312.0,183.0,88.0,168.0,119.0,16.0,25.0,19.0,24.0,50.0,35.0,26.0,40.0,31.0,183.0,PM2.5,46.0,90.0,65.0,2023,11,November
Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2023-11-20 12:00:00,28.646233,77.358075,131.0,395.0,308.0,149.0,452.0,329.0,9.0,36.0,16.0,6.0,68.0,23.0,18.0,210.0,210.0,329.0,PM10,96.0,170.0,129.0,2023,11,November
Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2023-11-20 12:00:00,28.757294,77.278792,124.0,385.0,308.0,125.0,419.0,242.0,5.0,32.0,15.0,45.0,127.0,98.0,1.0,81.0,10.0,308.0,PM2.5,41.0,131.0,80.0,2023,11,November
Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2023-11-20 12:00:00,28.685382,77.453839,128.0,404.0,286.0,118.0,355.0,197.0,6.0,37.0,22.0,10.0,124.0,75.0,3.0,154.0,19.0,286.0,PM2.5,57.0,296.0,148.0,2023,11,November
Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2023-11-20 12:00:00,28.6603346,77.3572563,134.0,368.0,297.0,115.0,369.0,223.0,1.0,122.0,46.0,5.0,127.0,47.0,14.0,24.0,15.0,297.0,PM2.5,15.0,140.0,84.0,2023,11,November
Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2023-11-20 12:00:00,26.730136,83.433859,24.0,243.0,119.0,33.0,144.0,98.0,46.0,47.0,47.0,23.0,55.0,50.0,2.0,17.0,4.0,119.0,PM2.5,2.0,3.0,2.0,2023,11,November
Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2023-11-20 12:00:00,28.47272,77.482,109.0,361.0,261.0,108.0,278.0,187.0,6.0,20.0,11.0,2.0,122.0,75.0,14.0,152.0,26.0,261.0,PM2.5,11.0,86.0,45.0,2023,11,November
Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2023-11-20 12:00:00,28.557054,77.453663,105.0,499.0,328.0,102.0,473.0,327.0,4.0,15.0,10.0,22.0,78.0,41.0,4.0,143.0,20.0,328.0,PM2.5,68.0,116.0,87.0,2023,11,November
Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2023-11-20 12:00:00,28.725645,77.749675,87.0,336.0,241.0,103.0,282.0,184.0,12.0,61.0,33.0,20.0,97.0,58.0,25.0,140.0,36.0,241.0,PM2.5,37.0,125.0,82.0,2023,11,November
Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2023-11-20 12:00:00,25.4547,78.6039,103.0,321.0,227.0,133.0,313.0,205.0,10.0,44.0,17.0,23.0,108.0,36.0,6.0,48.0,19.0,227.0,PM2.5,12.0,87.0,32.0,2023,11,November
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2023-11-20 12:00:00,26.428282,80.327067,75.0,224.0,106.0,114.0,207.0,143.0,15.0,15.0,15.0,40.0,74.0,47.0,3.0,8.0,6.0,143.0,PM10,21.0,46.0,31.0,2023,11,November
Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2023-11-20 12:00:00,26.509954,80.249612,86.0,183.0,132.0,119.0,148.0,137.0,19.0,20.0,20.0,39.0,54.0,48.0,29.0,39.0,31.0,137.0,PM10,18.0,23.0,21.0,2023,11,November
Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2023-11-20 12:00:00,26.4703136,80.3229863,78.0,245.0,129.0,80.0,159.0,109.0,3.0,25.0,10.0,17.0,110.0,45.0,2.0,157.0,29.0,129.0,PM2.5,13.0,104.0,40.0,2023,11,November
Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2023-11-20 12:00:00,28.2348927,77.8683002,32.0,272.0,110.0,31.0,152.0,89.0,28.0,41.0,34.0,20.0,64.0,60.0,17.0,25.0,24.0,110.0,PM2.5,35.0,99.0,59.0,2023,11,November
Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2023-11-20 12:00:00,26.766433,80.927299,79.0,341.0,182.0,107.0,210.0,137.0,21.0,23.0,22.0,10.0,79.0,23.0,3.0,64.0,31.0,182.0,PM2.5,14.0,41.0,20.0,2023,11,November
Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2023-11-20 12:00:00,26.86812,81.005119,88.0,302.0,146.0,114.0,205.0,144.0,6.0,7.0,7.0,26.0,30.0,27.0,11.0,109.0,59.0,146.0,PM2.5,21.0,21.0,21.0,2023,11,November
Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2023-11-20 12:00:00,26.906111,80.948222,125.0,378.0,241.0,108.0,230.0,143.0,6.0,14.0,10.0,34.0,122.0,55.0,1.0,64.0,19.0,241.0,PM2.5,4.0,27.0,15.0,2023,11,November
Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2023-11-20 12:00:00,26.90723,80.98579,136.0,346.0,202.0,103.0,182.0,121.0,21.0,22.0,22.0,23.0,57.0,33.0,74.0,87.0,78.0,202.0,PM2.5,12.0,22.0,16.0,2023,11,November
Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2023-11-20 12:00:00,26.8458805,80.9365541,156.0,362.0,250.0,132.0,259.0,167.0,2.0,65.0,10.0,14.0,129.0,101.0,2.0,68.0,20.0,250.0,PM2.5,13.0,122.0,45.0,2023,11,November
Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2023-11-20 12:00:00,26.83399722,80.8917361,51.0,348.0,179.0,88.0,428.0,189.0,2.0,19.0,10.0,10.0,98.0,49.0,2.0,80.0,12.0,189.0,PM10,28.0,54.0,38.0,2023,11,November
Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2023-11-20 12:00:00,28.999264,77.7590354,147.0,443.0,331.0,133.0,441.0,290.0,10.0,25.0,18.0,26.0,110.0,52.0,6.0,19.0,8.0,331.0,PM2.5,23.0,116.0,65.0,2023,11,November
Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2023-11-20 12:00:00,28.9535882,77.7622941,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2023-11-20 12:00:00,29.06351,77.709723,192.0,397.0,327.0,139.0,421.0,262.0,4.0,10.0,6.0,36.0,100.0,56.0,1.0,8.0,4.0,327.0,PM2.5,14.0,40.5,26.0,2023,11,November
Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2023-11-20 12:00:00,28.83526,78.7446,64.0,326.0,200.0,92.0,247.0,150.0,13.0,21.0,16.0,38.0,54.0,50.0,13.0,26.0,14.0,200.0,PM2.5,23.0,24.0,23.0,2023,11,November
Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2023-11-20 12:00:00,28.840739,78.697531,65.0,260.0,145.0,68.0,142.0,101.0,6.0,22.0,11.0,22.0,78.0,41.0,7.0,130.0,23.0,145.0,PM2.5,11.0,54.0,29.0,2023,11,November
Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2023-11-20 12:00:00,28.88528,78.7388,82.0,285.0,182.0,110.0,195.0,151.0,20.0,38.0,21.0,48.0,78.0,68.0,14.0,67.0,21.0,182.0,PM2.5,12.0,12.0,12.0,2023,11,November
Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2023-11-20 12:00:00,28.856664,78.772638,59.0,249.0,147.0,104.0,208.0,156.0,100.0,116.0,107.0,54.0,90.0,70.0,8.0,13.0,9.0,156.0,PM10,21.0,41.0,30.0,2023,11,November
Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2023-11-20 12:00:00,28.849399,78.742362,60.0,343.0,209.0,103.0,343.0,176.0,28.0,32.0,31.0,37.0,56.0,48.0,12.0,20.0,13.0,209.0,PM2.5,20.0,33.0,26.0,2023,11,November
Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2023-11-20 12:00:00,28.802625,78.753728,65.0,276.0,159.0,88.0,149.0,121.0,37.0,39.0,38.0,40.0,42.0,42.0,14.0,25.0,15.0,159.0,PM2.5,21.0,47.0,39.0,2023,11,November
Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2023-11-20 12:00:00,29.4723508,77.7194031,111.0,425.0,214.0,124.0,411.0,161.0,7.0,18.0,12.0,4.0,101.0,16.0,6.0,91.0,12.0,214.0,PM2.5,24.0,76.0,48.0,2023,11,November
Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2023-11-20 12:00:00,28.5447608,77.3231257,123.0,418.0,306.0,116.0,462.0,293.0,19.0,125.0,49.0,18.0,136.0,129.0,11.0,154.0,154.0,306.0,PM2.5,61.0,260.0,157.0,2023,11,November
Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2023-11-20 12:00:00,28.6245479,77.3577104,167.0,398.0,303.0,129.0,405.0,246.0,7.0,18.0,12.0,90.0,110.0,107.0,21.0,220.0,220.0,303.0,PM2.5,19.0,74.0,44.0,2023,11,November
Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2023-11-20 12:00:00,28.5898,77.3101,107.0,377.0,284.0,103.0,318.0,197.0,14.0,92.0,26.0,1.0,120.0,104.0,4.0,214.0,63.0,284.0,PM2.5,28.0,233.0,140.0,2023,11,November
Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2023-11-20 12:00:00,28.56923,77.393848,194.0,495.0,362.0,128.0,479.0,335.0,19.0,40.0,23.0,18.0,130.0,95.0,7.0,83.0,15.0,362.0,PM2.5,15.0,174.0,79.0,2023,11,November
Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2023-11-20 12:00:00,25.425602,81.917152,100.0,249.0,170.0,116.0,229.0,159.0,30.0,31.0,30.0,30.0,74.0,38.0,1.0,26.0,3.0,170.0,PM2.5,6.0,6.0,6.0,2023,11,November
Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2023-11-20 12:00:00,25.494,81.863,96.0,307.0,232.0,86.0,158.0,123.0,15.0,21.0,18.0,48.0,74.0,61.0,9.0,27.0,12.0,232.0,PM2.5,12.0,12.0,12.0,2023,11,November
